Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1056,Norbert Gyömbér,SVK,1,Salernitana,Serie A,30,1992,14,11,803,8.9,0,0.22,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,37.3,43.3,86.2,686.7,266.7,13.8,15.3,90.4,18.4,20.0,92.1,4.38,6.85,63.9,0.0,0.11,2.92,0.0,0.0,3.26,43.3,41.3,1.91,1.35,0.0,0.56,0.11,0.45,0.0,0.0,0.0,0.0,37.3,0.0,0.22,0.79,0.56,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.8,1.46,1.24,0.56,0.0,0.79,1.24,63.6,0.45,1.91,1.24,0.67,1.69,3.48,4.16,0.0,53.4,6.52,26.7,26.4,0.79,0.11,53.4,0.11,0.0,0.0,0.11,100.0,26.4,142.2,75.1,0.56,0.0,0.0,0.11,0.11,30.8,0.11,0.34,0.0,0.0,1.24,0.34,0.0,0.11,1.46,0.0,0.11,0.0,6.29,1.35,0.9,60.0
544,Jesús Corona,MEX,3,Sevilla,La Liga,30,1993,1,1,62,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,28.6,80.0,341.4,8.57,12.9,12.9,100.0,8.57,11.4,75.0,1.43,4.29,33.3,0.0,1.43,0.0,0.0,0.0,1.43,28.6,27.1,1.43,0.0,0.0,1.43,2.86,1.43,0.0,0.0,0.0,0.0,22.9,0.0,0.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,35.7,0.0,5.71,14.3,15.7,4.29,35.7,1.43,0.0,0.0,1.43,100.0,27.1,108.6,47.1,1.43,1.43,0.0,1.43,1.43,32.9,7.14,0.0,0.0,0.0,1.43,4.29,0.0,2.86,0.0,0.0,0.0,0.0,2.86,0.0,1.43,0.0
238,Youcef Belaïli,ALG,2,Ajaccio,Ligue 1,30,1992,12,10,780,8.7,5,2.18,0.69,31.6,0.05,0.17,21.9,0.23,0.46,0.57,25.9,35.9,72.1,437.9,170.9,12.5,15.5,80.7,8.05,10.7,75.3,3.33,6.09,54.7,0.34,1.72,2.76,1.95,0.34,4.02,35.9,30.2,5.4,2.18,0.23,0.23,3.68,1.03,1.38,0.34,0.57,0.0,25.9,0.23,0.8,3.79,1.72,0.8,0.23,0.46,0.57,0.0,1.03,0.46,0.0,0.23,0.11,0.23,0.0,1.61,1.03,0.11,0.8,0.69,0.69,1.38,50.0,0.69,0.92,0.11,0.8,0.23,1.84,0.46,0.0,49.4,0.34,4.71,23.0,22.4,5.06,48.9,4.14,1.72,41.7,1.84,44.4,36.8,240.2,94.6,2.64,1.95,1.84,3.91,1.38,34.3,5.75,0.0,0.0,0.0,1.72,1.95,0.46,3.68,1.03,0.23,0.0,0.0,4.71,0.57,0.8,41.7
434,Irvin Cardona,FRA,3,Brest,Ligue 1,25,1997,10,1,233,2.6,0,1.54,0.77,50.0,0.0,0.0,13.4,0.0,0.0,0.0,13.1,22.3,58.6,180.0,30.4,8.08,12.3,65.6,3.85,6.54,58.8,0.38,1.54,25.0,0.0,1.15,0.77,0.0,0.0,1.54,22.3,20.4,1.92,0.0,0.38,0.0,0.38,0.38,0.0,0.0,0.0,0.0,13.1,0.0,1.15,1.15,0.77,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.38,0.38,0.0,0.0,1.15,0.0,1.15,1.15,0.0,1.15,0.77,1.54,0.77,0.0,32.7,0.77,2.69,15.8,14.2,4.62,32.7,1.92,0.38,20.0,1.15,60.0,21.5,111.5,35.4,1.15,0.38,0.77,2.69,1.15,21.9,5.38,0.0,0.0,0.0,1.92,0.77,1.92,0.38,0.0,0.0,0.0,0.0,2.69,1.15,1.92,37.5
1018,Ilia Gruev,BUL,2,Werder Bremen,Bundesliga,22,2000,18,11,960,10.7,0,0.19,0.09,50.0,0.0,0.0,19.7,0.0,0.0,0.0,38.3,44.6,86.0,635.8,181.1,18.3,20.2,90.7,16.6,18.5,89.9,2.8,4.21,66.7,0.0,0.47,2.99,0.84,0.19,3.83,44.6,41.1,3.46,1.68,0.19,0.28,1.03,0.09,0.19,0.0,0.19,0.0,38.3,0.0,0.65,1.5,1.03,0.37,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.34,1.4,1.03,1.12,0.19,0.93,1.68,55.6,0.75,1.5,0.47,1.03,1.5,3.83,1.21,0.09,54.7,2.34,14.1,34.4,6.73,0.28,54.7,0.47,0.28,60.0,0.19,40.0,26.8,124.2,60.0,1.12,1.21,0.0,1.03,0.56,30.7,0.84,0.09,0.0,0.0,1.87,0.37,0.0,1.03,1.4,0.0,0.0,0.0,6.82,1.03,0.93,52.4
110,Adil Aouchiche,FRA,2,Lorient,Ligue 1,20,2002,6,0,85,0.9,0,3.33,1.11,33.3,0.0,0.0,16.3,0.0,0.0,0.0,44.4,58.9,75.5,890.0,233.3,20.0,21.1,94.7,14.4,20.0,72.2,8.89,15.6,57.1,0.0,1.11,5.56,2.22,0.0,11.1,58.9,50.0,8.89,1.11,0.0,4.44,7.78,0.0,5.56,1.11,3.33,0.0,44.4,0.0,1.11,3.33,2.22,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,1.11,1.11,0.0,0.0,70.0,1.11,5.56,42.2,22.2,3.33,70.0,3.33,0.0,0.0,2.22,66.7,52.2,368.9,212.2,5.56,1.11,0.0,2.22,1.11,51.1,5.56,0.0,0.0,0.0,2.22,2.22,0.0,7.78,0.0,0.0,0.0,0.0,3.33,0.0,1.11,0.0
1855,Mislav Ori?,CRO,2,Southampton,Premier League,30,1992,1,0,7,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,160.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,20.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
818,Romain Faivre,FRA,2,Lyon,Ligue 1,24,1998,10,3,300,3.3,0,1.52,0.61,40.0,0.0,0.0,23.6,0.0,0.0,0.0,43.9,51.5,85.3,661.5,207.6,25.5,27.9,91.3,13.0,14.8,87.8,3.03,5.45,55.6,0.3,1.82,5.15,0.91,0.3,7.27,51.5,45.2,5.76,2.42,0.0,0.3,5.15,0.0,3.03,2.42,0.61,0.0,43.9,0.61,0.3,3.94,3.03,0.91,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.82,0.91,0.61,0.61,0.61,0.3,0.91,33.3,0.61,0.91,0.0,0.91,0.0,1.82,0.0,0.0,65.5,0.3,4.55,33.9,28.8,1.82,65.5,6.06,0.91,15.0,4.85,80.0,48.5,363.0,164.5,4.24,3.64,0.3,1.21,0.91,46.4,4.85,0.0,0.0,0.0,2.12,1.21,0.0,5.15,0.91,0.0,0.0,0.0,4.85,0.61,0.3,66.7
1718,Manu Morlanes,ESP,2,Mallorca,La Liga,24,1999,1,0,27,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,56.7,88.2,936.7,180.0,23.3,23.3,100.0,16.7,23.3,71.4,10.0,10.0,100.0,0.0,0.0,3.33,3.33,0.0,3.33,56.7,56.7,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,0.0,0.0,3.33,0.0,3.33,3.33,0.0,3.33,0.0,3.33,3.33,0.0,66.7,6.67,13.3,33.3,20.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,36.7,136.7,66.7,3.33,0.0,0.0,0.0,0.0,40.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Benoît Badiashile,FRA,1,Monaco,Ligue 1,21,2001,11,9,839,9.3,2,0.54,0.32,60.0,0.4,0.67,16.0,0.0,0.0,0.0,43.3,50.3,86.1,892.0,368.2,13.2,14.7,89.8,22.6,25.3,89.4,6.45,8.92,72.3,0.0,0.11,4.95,0.32,0.0,4.19,50.3,48.9,1.4,1.4,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,43.3,0.0,0.22,0.43,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.86,0.65,0.43,0.0,0.54,1.08,50.0,0.54,0.97,0.65,0.32,1.83,2.9,4.3,0.11,61.1,8.82,25.8,34.8,1.4,0.75,61.1,0.11,0.0,0.0,0.11,100.0,43.2,227.7,119.8,0.32,0.32,0.11,0.32,0.0,37.5,0.0,0.32,0.0,0.0,1.08,0.43,0.0,0.0,0.86,0.0,0.0,0.0,7.2,2.26,0.75,75.0
1695,Salvatore Molina,ITA,1,Monza,Serie A,31,1992,5,1,229,2.5,0,0.4,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,34.4,45.6,75.4,504.0,169.6,19.6,22.0,89.1,14.4,18.0,80.0,0.4,3.2,12.5,0.0,0.8,1.6,2.0,1.6,2.8,45.6,38.4,6.8,0.8,0.0,0.0,5.6,6.0,0.0,0.0,0.0,0.0,34.4,0.4,1.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.4,2.0,0.8,1.6,0.0,1.6,2.0,80.0,0.4,1.6,0.8,0.8,0.4,2.8,0.8,0.0,55.6,2.4,11.6,18.8,26.0,0.4,55.6,1.6,0.8,50.0,0.4,25.0,31.6,166.4,110.0,3.6,2.0,0.0,1.6,0.8,34.0,8.8,0.4,0.0,0.0,1.6,1.2,0.0,5.6,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0
2311,Augusto Solari,ARG,2,Celta Vigo,La Liga,31,1992,8,2,194,2.2,0,0.91,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,35.9,45.0,79.8,514.5,133.2,20.5,22.7,90.0,12.3,14.1,87.1,1.82,3.64,50.0,0.45,1.36,2.73,0.91,0.0,4.55,45.0,43.6,0.45,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.0,0.0,35.9,0.91,1.36,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,3.18,2.27,1.36,1.36,0.45,0.45,2.73,16.7,2.27,1.82,0.0,1.82,1.36,4.55,1.36,0.0,56.4,0.45,8.18,31.4,17.3,2.73,56.4,0.45,0.0,0.0,0.0,0.0,31.4,119.5,56.4,1.82,0.91,0.45,0.91,1.36,39.1,4.55,0.0,0.0,0.0,3.18,1.36,0.0,0.91,2.27,0.0,0.0,0.0,5.91,1.36,1.36,50.0
253,Wissam Ben Yedder,FRA,3,Monaco,Ligue 1,32,1990,19,16,1135,12.6,14,2.46,1.59,64.5,0.32,0.5,15.7,0.08,0.32,0.4,20.7,27.1,76.3,274.9,57.2,12.1,14.5,83.6,6.03,8.02,75.2,0.71,1.59,45.0,0.24,1.03,1.59,1.35,0.0,3.33,27.1,25.4,1.67,0.0,0.08,0.0,0.71,0.0,0.0,0.0,0.0,0.0,20.7,0.08,0.71,2.46,1.75,0.0,0.16,0.24,0.16,0.16,0.56,0.32,0.0,0.0,0.16,0.0,0.08,0.63,0.32,0.16,0.08,0.4,0.16,0.71,22.2,0.56,0.87,0.0,0.87,0.24,0.87,0.0,0.0,35.8,0.0,1.27,14.8,20.0,6.35,35.4,2.54,1.27,50.0,1.11,43.8,27.7,156.6,70.0,2.86,1.75,1.43,1.59,1.43,27.5,8.33,0.08,0.0,0.0,0.71,0.79,0.71,0.71,0.32,0.08,0.0,0.0,2.62,0.63,1.19,34.8
1998,Francisco Portillo,ESP,3,Almería,La Liga,32,1990,15,2,364,4.0,2,0.75,0.5,66.7,0.67,1.0,12.7,0.0,0.0,0.0,48.3,61.3,78.8,723.0,257.0,25.5,29.5,86.4,17.3,20.5,84.1,3.0,5.25,57.1,0.0,0.5,7.0,2.5,0.25,10.3,61.3,58.0,2.75,0.75,0.5,0.0,1.75,1.0,1.0,0.0,0.5,0.0,48.3,0.5,1.75,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.25,0.25,0.5,1.75,28.6,1.25,1.0,0.25,0.75,1.0,3.0,0.75,0.0,69.5,1.0,12.3,35.5,21.8,1.75,69.5,1.5,0.5,33.3,1.0,66.7,45.0,209.3,97.0,1.5,2.5,0.0,1.5,2.25,51.3,7.0,0.25,0.0,0.0,0.25,0.5,0.25,1.75,1.0,0.0,0.0,0.0,7.75,0.75,0.5,60.0
1350,Grejohn Kyei,FRA,3,Clermont Foot,Ligue 1,27,1995,22,12,1078,12.0,3,2.17,0.83,38.5,0.12,0.3,16.5,0.0,0.0,0.08,12.9,19.5,66.2,191.6,28.1,6.92,9.25,74.8,3.83,5.75,66.7,1.08,1.67,65.0,0.17,0.33,0.67,0.33,0.17,1.08,19.5,18.1,1.33,0.0,0.08,0.25,0.42,0.0,0.0,0.0,0.0,0.0,12.9,0.08,0.67,1.42,0.67,0.0,0.33,0.25,0.17,0.0,0.42,0.17,0.0,0.17,0.08,0.0,0.0,0.5,0.17,0.08,0.25,0.17,0.17,0.33,50.0,0.17,0.5,0.17,0.33,0.33,0.83,0.58,0.0,32.9,0.92,2.5,17.8,13.3,3.67,32.8,3.17,1.42,44.7,1.58,50.0,24.3,132.8,34.7,1.08,0.42,0.58,4.0,2.83,26.6,6.25,0.17,0.0,0.0,2.75,1.67,0.75,0.42,0.17,0.0,0.0,0.0,1.92,2.08,2.92,41.7
2374,Ibrahim Sulemana,GHA,2,Hellas Verona,Serie A,19,2003,11,3,357,4.0,0,2.0,0.75,37.5,0.0,0.0,23.6,0.0,0.0,0.0,18.3,25.8,70.9,339.3,122.0,7.75,9.0,86.1,7.75,9.75,79.5,2.25,4.0,56.3,0.0,0.75,3.5,0.25,0.25,2.75,25.8,25.8,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.75,2.25,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.75,1.5,1.0,0.25,0.75,1.25,60.0,0.5,0.75,0.5,0.25,1.75,4.5,2.0,0.0,41.5,3.25,12.5,22.8,7.75,1.5,41.5,2.25,0.75,33.3,1.5,66.7,20.5,109.8,34.0,0.75,1.0,0.0,1.5,1.25,18.0,1.25,0.75,0.0,0.0,1.75,0.75,0.25,0.5,1.75,0.0,0.0,0.0,7.75,1.5,2.0,42.9
2228,Keven Schlotterbeck,GER,1,Freiburg,Bundesliga,25,1997,2,0,14,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,100.0,435.0,85.0,15.0,15.0,100.0,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,10.0,10.0,0.0,55.0,10.0,40.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0
1223,Diogo Jota,POR,3,Liverpool,Premier League,26,1996,4,2,196,2.2,0,1.36,0.45,33.3,0.0,0.0,7.8,0.0,0.0,0.0,17.3,29.1,59.4,245.5,98.2,9.55,15.0,63.6,4.55,7.27,62.5,1.36,2.73,50.0,0.45,3.18,1.82,0.91,0.45,4.09,29.1,28.6,0.45,0.0,0.45,0.45,1.36,0.0,0.0,0.0,0.0,0.0,17.3,0.0,1.82,3.18,2.73,0.0,0.0,0.45,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,4.55,3.18,3.18,1.36,0.0,2.27,2.73,83.3,0.45,0.91,0.0,0.91,0.91,5.45,0.45,0.0,45.5,3.18,9.55,20.5,16.8,5.0,45.5,3.64,0.91,25.0,2.27,62.5,23.6,181.4,89.1,3.64,2.27,1.82,3.18,1.82,27.3,8.18,0.45,0.0,0.0,1.36,1.82,0.91,1.36,3.18,0.0,0.0,0.0,4.55,1.36,2.27,37.5
2639,Leny Yoro,FRA,1,Lille,Ligue 1,17,2005,6,5,418,4.6,0,0.22,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,65.2,72.2,90.4,1295.2,319.6,19.6,20.9,93.8,35.7,38.5,92.7,8.91,11.3,78.8,0.0,0.22,1.52,0.0,0.0,2.17,72.2,68.0,4.13,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,0.0,0.0,0.87,0.65,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.87,0.87,0.65,0.0,0.43,0.87,50.0,0.43,1.09,0.22,0.87,2.39,3.91,3.26,0.22,82.4,6.09,33.7,48.7,0.65,0.43,82.4,0.43,0.43,100.0,0.0,0.0,63.9,328.7,147.2,0.0,0.22,0.0,0.65,0.22,59.3,0.0,0.0,0.0,0.0,1.09,0.65,0.0,0.0,0.87,0.0,0.0,0.0,4.78,1.96,0.87,69.2
1106,Lucas Hernández,FRA,1,Bayern Munich,Bundesliga,26,1996,7,6,476,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,71.1,89.4,1197.4,478.3,25.1,26.4,95.0,28.9,32.1,90.0,8.11,9.62,84.3,0.0,0.19,5.47,0.38,0.0,6.42,71.1,65.5,5.09,0.57,0.0,1.7,0.38,4.53,0.0,0.0,0.0,0.0,63.6,0.57,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.75,0.57,0.57,0.0,0.94,1.13,83.3,0.19,0.38,0.19,0.19,0.94,2.08,1.32,0.0,76.8,3.77,28.9,41.9,6.23,0.38,76.8,0.57,0.19,33.3,0.19,33.3,50.4,217.2,124.0,0.57,0.57,0.0,0.19,0.0,57.0,0.75,0.19,0.0,0.0,0.75,0.75,0.0,0.38,0.75,0.0,0.0,0.0,6.23,0.75,0.38,66.7
2122,Marten de Roon,NED,2,Atalanta,Serie A,31,1991,20,19,1614,17.9,0,0.45,0.06,12.5,0.0,0.0,21.5,0.0,0.0,0.0,43.1,52.6,82.0,814.1,241.2,16.6,18.7,89.0,20.9,24.6,85.0,4.69,7.09,66.1,0.06,0.45,3.97,0.39,0.0,4.41,52.6,50.2,2.29,1.62,0.0,0.89,0.45,0.45,0.0,0.0,0.0,0.0,43.1,0.11,0.56,1.45,1.28,0.0,0.0,0.0,0.11,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.84,0.89,0.89,0.95,0.0,1.06,2.12,50.0,1.06,1.06,0.11,0.95,1.23,3.07,2.18,0.0,61.2,4.25,19.4,33.7,8.21,0.39,61.2,0.17,0.06,33.3,0.11,66.7,30.5,122.0,52.8,0.34,0.84,0.0,0.56,0.45,36.0,0.34,0.28,0.0,0.0,1.34,0.78,0.0,0.45,0.89,0.0,0.0,0.0,6.7,1.45,1.01,59.1
1592,Nemanja Mati?,SRB,2,Roma,Serie A,34,1988,22,11,1223,13.6,1,0.59,0.22,37.5,0.13,0.33,17.2,0.0,0.0,0.0,52.4,61.8,84.8,911.5,263.0,23.8,25.4,93.9,21.1,24.5,86.2,5.44,8.6,63.2,0.07,0.88,6.18,0.66,0.07,5.51,61.8,58.3,3.24,3.01,0.07,0.66,0.37,0.15,0.07,0.0,0.0,0.0,52.4,0.29,0.81,2.06,1.84,0.07,0.07,0.07,0.0,0.0,0.29,0.15,0.0,0.07,0.07,0.0,0.0,2.57,1.25,1.32,0.96,0.29,0.96,1.62,59.1,0.66,1.1,0.22,0.88,1.25,3.82,1.18,0.0,71.2,2.5,16.8,45.0,10.5,1.1,71.2,1.03,0.59,57.1,0.29,28.6,42.1,234.4,131.0,2.13,1.91,0.22,1.32,0.81,47.9,0.88,0.15,0.0,0.0,1.03,0.66,0.07,0.37,1.25,0.0,0.0,0.0,8.97,0.74,0.74,50.0
1265,Kenan Karaman,TUR,3,Schalke 04,Bundesliga,28,1994,10,4,378,4.2,0,3.1,0.71,23.1,0.0,0.0,12.2,0.0,0.0,0.0,12.1,19.0,63.8,148.6,43.6,8.1,11.7,69.4,3.57,5.24,68.2,0.0,0.0,0.0,0.0,0.48,0.95,0.71,0.0,1.67,19.0,18.8,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,12.1,0.24,0.48,1.19,0.71,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.95,0.24,0.71,0.48,0.0,0.71,0.0,0.71,1.19,0.0,1.19,0.24,1.67,0.71,0.0,32.9,0.71,4.29,13.1,15.5,5.0,32.9,1.67,0.24,14.3,0.48,28.6,16.9,108.3,36.9,1.19,0.24,1.19,3.33,3.33,24.0,5.0,0.48,0.0,0.0,1.19,0.95,0.95,0.95,0.95,0.0,0.0,0.0,3.1,3.1,1.19,72.2
832,Felipe,BRA,1,Atlético Madrid,La Liga,33,1989,3,2,194,2.2,0,0.45,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,55.0,60.0,91.7,1029.5,385.0,20.0,20.5,97.8,30.0,32.7,91.7,4.55,5.45,83.3,0.0,0.45,6.82,0.0,0.0,9.09,60.0,58.2,1.36,0.91,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,55.0,0.45,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.91,0.45,0.91,0.0,0.91,1.82,50.0,0.91,0.91,0.91,0.0,0.0,1.36,3.18,0.0,67.7,4.09,25.5,40.9,2.27,0.91,67.7,0.91,0.45,50.0,0.45,50.0,46.4,264.1,150.9,0.91,0.0,0.0,0.0,0.0,44.5,0.45,0.0,0.0,0.0,1.82,1.36,0.0,0.0,0.91,0.0,0.0,0.0,7.27,2.73,2.73,50.0
2088,Matt Ritchie,SCO,3,Newcastle Utd,Premier League,33,1989,2,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,19.0,4.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2653,Oliver Zandén,SWE,1,Toulouse,Ligue 1,21,2001,5,1,146,1.6,0,1.25,0.63,50.0,0.0,0.0,17.6,0.0,0.0,0.0,29.4,44.4,66.2,480.0,199.4,13.8,19.4,71.0,12.5,19.4,64.5,1.88,3.75,50.0,0.0,1.25,3.75,1.25,0.63,3.75,44.4,36.3,8.13,1.25,0.0,0.0,3.75,6.88,0.0,0.0,0.0,0.0,29.4,0.0,1.88,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.63,0.63,0.0,0.63,1.25,3.13,40.0,1.88,0.0,0.0,0.0,0.63,1.88,4.38,0.0,55.6,5.0,15.6,19.4,20.6,1.88,55.6,3.75,1.88,50.0,1.25,33.3,31.9,156.9,75.6,2.5,0.0,0.0,1.88,0.0,28.1,7.5,0.0,0.0,0.0,1.88,3.75,0.0,3.75,0.63,0.0,0.0,0.0,5.0,0.63,1.25,33.3
555,Samu Costa,POR,2,Almería,La Liga,22,2000,17,12,1147,12.7,1,0.71,0.39,55.6,0.11,0.2,20.9,0.08,0.0,0.0,40.6,51.9,78.3,777.4,249.5,16.4,18.7,87.8,18.3,21.3,85.9,5.51,8.82,62.5,0.0,0.55,2.91,0.16,0.0,4.09,51.9,49.5,1.89,1.81,0.16,0.71,0.31,0.08,0.0,0.0,0.0,0.0,40.6,0.47,1.18,2.05,1.81,0.08,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,1.73,1.73,1.26,0.31,1.57,3.23,48.8,1.65,1.26,0.39,0.87,1.73,5.04,2.2,0.08,64.7,3.62,22.6,37.2,5.51,0.55,64.7,0.71,0.16,22.2,0.55,77.8,33.5,127.3,55.6,0.31,0.24,0.0,1.42,0.55,40.0,1.18,0.24,0.0,0.0,2.44,1.65,0.24,0.31,1.73,0.0,0.0,0.0,7.17,1.89,0.71,72.7
